run_id,batch_id,workload_type,workload_name,workload_complexity,cpu_cores,memory_total_gb,cpu_avg_pct,effective_cpu,memory_avg_gb,memory_pressure,disk_read_mb,disk_write_mb,io_intensity,disk_type,disk_speed_class,runtime_sec
1900,batch_3,DB,tpch_q6,3,16,8,58.12,9.3,4.63,0.579,821.97,109.75,931.72,NVMe,3,38.74
1901,batch_3,DB,tpch_q6,3,16,8,57.6,9.22,4.96,0.62,503.77,252.46,756.23,NVMe,3,39.05
1902,batch_3,DB,tpch_q6,3,16,16,63.56,10.17,11.72,0.733,416.24,558.03,974.27,HDD,1,51.64
1903,batch_3,DB,tpch_q6,3,16,16,56.92,9.11,12.85,0.803,781.64,624.56,1406.2,SSD,2,43.23
1904,batch_3,DB,tpch_q6,3,16,16,55.84,8.93,10.79,0.674,517.57,529.71,1047.28,NVMe,3,34.89
1905,batch_3,DB,tpch_q6,3,16,16,46.15,7.38,12.96,0.81,639.07,181.47,820.54,NVMe,3,29.9
1906,batch_3,DB,tpch_q6,3,16,16,55.15,8.82,9.91,0.619,612.73,579.49,1192.22,SSD,2,43.39
1907,batch_3,DB,tpch_q6,3,16,16,57.1,9.14,8.35,0.522,710.72,86.08,796.8,HDD,1,46.55
1908,batch_3,DB,tpch_q6,3,16,32,54.53,8.72,18.6,0.581,833.28,602.01,1435.29,SSD,2,37.34
1909,batch_3,DB,tpch_q6,3,16,32,55.52,8.88,22.17,0.693,175.15,236.72,411.87,NVMe,3,32.6
1910,batch_3,DB,tpch_q6,3,16,32,52.71,8.43,17.91,0.56,192.92,406.14,599.06,SSD,2,31.34
1911,batch_3,DB,tpch_q6,3,16,32,66.5,10.64,26.27,0.821,897.92,440.38,1338.3,HDD,1,55.74
1912,batch_3,DB,tpch_q6,3,16,32,56.75,9.08,21.38,0.668,227.92,290.63,518.55,SSD,2,40.55
1913,batch_3,DB,tpch_q6,3,16,32,56.31,9.01,16.36,0.511,702.15,576.42,1278.57,NVMe,3,34.74
1914,batch_3,DB,tpch_q6,3,16,64,58.5,9.36,40.15,0.627,682.94,259.11,942.05,HDD,1,54.62
1915,batch_3,DB,tpch_q6,3,16,64,49.55,7.93,50.63,0.791,641.33,500.35,1141.68,NVMe,3,33.56
1916,batch_3,DB,tpch_q6,3,16,64,53.77,8.6,46.96,0.734,829.29,414.5,1243.79,SSD,2,41.21
1917,batch_3,DB,tpch_q6,3,16,64,52.17,8.35,52.88,0.826,452.38,557.5,1009.88,SSD,2,34.02
1918,batch_3,DB,tpch_q6,3,16,64,54.02,8.64,32.58,0.509,349.98,178.37,528.35,NVMe,3,32.82
1919,batch_3,DB,tpch_q6,3,16,64,57.67,9.23,33.89,0.53,529.1,178.59,707.69,HDD,1,49.82
1920,batch_3,WEB,wrk_low,1,2,4,40.49,0.81,2.7,0.675,47.07,89.26,136.33,NVMe,3,14.75
1921,batch_3,WEB,wrk_low,1,2,4,36.68,0.73,3.29,0.823,40.28,166.06,206.34,NVMe,3,11.63
1922,batch_3,WEB,wrk_low,1,2,4,46.36,0.93,3.35,0.838,196.35,144.09,340.44,HDD,1,20.9
1923,batch_3,WEB,wrk_low,1,2,4,46.42,0.93,2.54,0.635,221.76,170.35,392.11,HDD,1,20.09
1924,batch_3,WEB,wrk_low,1,2,4,47.7,0.95,2.11,0.527,193.84,32.56,226.4,SSD,2,17.38
1925,batch_3,WEB,wrk_low,1,2,4,43.4,0.87,2.26,0.565,84.16,106.06,190.22,HDD,1,19.22
1926,batch_3,WEB,wrk_low,1,2,8,45.96,0.92,4.17,0.521,87.83,128.58,216.41,SSD,2,14.25
1927,batch_3,WEB,wrk_low,1,2,8,38.32,0.77,4.74,0.593,103.63,141.3,244.93,SSD,2,14.79
1928,batch_3,WEB,wrk_low,1,2,8,43.57,0.87,3.72,0.465,211.99,75.57,287.56,NVMe,3,10.5
1929,batch_3,WEB,wrk_low,1,2,8,41.66,0.83,6.78,0.848,119.79,119.82,239.61,NVMe,3,11.94
1930,batch_3,WEB,wrk_low,1,2,8,42.87,0.86,5.21,0.651,210.87,145.03,355.9,NVMe,3,11.74
1931,batch_3,WEB,wrk_low,1,2,8,43.73,0.87,4.27,0.534,70.2,54.34,124.54,HDD,1,17.2
1932,batch_3,WEB,wrk_low,1,2,16,41.86,0.84,10.19,0.637,94.29,105.84,200.13,HDD,1,14.22
1933,batch_3,WEB,wrk_low,1,2,16,40.9,0.82,7.42,0.464,181.3,117.01,298.31,NVMe,3,10.03
1934,batch_3,WEB,wrk_low,1,2,16,41.59,0.83,12.98,0.811,63.04,70.86,133.9,HDD,1,16.45
1935,batch_3,WEB,wrk_low,1,2,16,43.08,0.86,8.39,0.524,25.0,147.57,172.57,HDD,1,16.82
1936,batch_3,WEB,wrk_low,1,2,16,42.95,0.86,10.23,0.639,76.03,132.97,209.0,SSD,2,11.28
1937,batch_3,WEB,wrk_low,1,2,16,38.14,0.76,11.54,0.721,89.04,175.03,264.07,NVMe,3,9.53
1938,batch_3,WEB,wrk_low,1,2,32,42.67,0.85,19.79,0.618,198.04,172.18,370.22,HDD,1,15.2
1939,batch_3,WEB,wrk_low,1,2,32,40.95,0.82,16.5,0.516,58.27,61.1,119.37,SSD,2,10.03
1940,batch_3,WEB,wrk_low,1,2,32,37.6,0.75,26.85,0.839,192.93,32.08,225.01,NVMe,3,11.23
1941,batch_3,WEB,wrk_low,1,2,32,43.57,0.87,15.09,0.472,40.79,144.79,185.58,SSD,2,11.37
1942,batch_3,WEB,wrk_low,1,2,32,39.35,0.79,14.41,0.45,53.92,160.1,214.02,HDD,1,15.39
1943,batch_3,WEB,wrk_low,1,2,32,38.54,0.77,16.76,0.524,217.29,84.21,301.5,SSD,2,10.93
1944,batch_3,WEB,wrk_low,1,2,64,43.3,0.87,38.38,0.6,129.79,68.6,198.39,NVMe,3,9.69
1945,batch_3,WEB,wrk_low,1,2,64,42.02,0.84,38.89,0.608,68.87,90.29,159.16,SSD,2,13.05
1946,batch_3,WEB,wrk_low,1,2,64,43.85,0.88,31.25,0.488,49.56,139.72,189.28,SSD,2,12.43
1947,batch_3,WEB,wrk_low,1,2,64,40.79,0.82,37.17,0.581,85.13,124.71,209.84,HDD,1,13.58
1948,batch_3,WEB,wrk_low,1,2,64,38.95,0.78,45.95,0.718,243.15,14.57,257.72,SSD,2,10.96
1949,batch_3,WEB,wrk_low,1,2,64,36.37,0.73,34.82,0.544,103.32,95.25,198.57,NVMe,3,9.18
1950,batch_3,WEB,wrk_low,1,4,4,45.68,1.83,2.83,0.708,51.76,41.95,93.71,HDD,1,13.06
1951,batch_3,WEB,wrk_low,1,4,4,39.66,1.59,1.95,0.487,108.34,40.58,148.92,HDD,1,13.28
1952,batch_3,WEB,wrk_low,1,4,4,45.28,1.81,1.86,0.465,240.46,81.7,322.16,HDD,1,14.13
1953,batch_3,WEB,wrk_low,1,4,4,41.64,1.67,2.63,0.657,44.48,147.06,191.54,HDD,1,15.32
1954,batch_3,WEB,wrk_low,1,4,4,44.19,1.77,3.09,0.772,22.81,64.23,87.04,SSD,2,11.13
1955,batch_3,WEB,wrk_low,1,4,4,39.54,1.58,2.9,0.725,22.67,121.15,143.82,NVMe,3,8.95
1956,batch_3,WEB,wrk_low,1,4,8,36.59,1.46,4.43,0.554,165.85,112.62,278.47,NVMe,3,7.13
1957,batch_3,WEB,wrk_low,1,4,8,40.19,1.61,6.1,0.762,183.77,153.51,337.28,SSD,2,10.34
1958,batch_3,WEB,wrk_low,1,4,8,39.24,1.57,6.03,0.754,220.17,23.6,243.77,SSD,2,9.99
1959,batch_3,WEB,wrk_low,1,4,8,39.7,1.59,6.59,0.824,155.74,43.59,199.33,HDD,1,12.65
1960,batch_3,WEB,wrk_low,1,4,8,34.4,1.38,4.5,0.562,47.96,93.24,141.2,NVMe,3,7.82
1961,batch_3,WEB,wrk_low,1,4,8,34.97,1.4,5.52,0.69,104.94,82.37,187.31,SSD,2,8.93
1962,batch_3,WEB,wrk_low,1,4,16,38.76,1.55,8.34,0.521,102.08,12.98,115.06,NVMe,3,6.66
1963,batch_3,WEB,wrk_low,1,4,16,37.73,1.51,7.43,0.464,45.69,134.42,180.11,SSD,2,9.51
1964,batch_3,WEB,wrk_low,1,4,16,34.29,1.37,7.81,0.488,187.16,117.6,304.76,NVMe,3,6.89
1965,batch_3,WEB,wrk_low,1,4,16,42.93,1.72,9.41,0.588,125.35,114.93,240.28,SSD,2,8.01
1966,batch_3,WEB,wrk_low,1,4,16,34.0,1.36,9.29,0.581,28.81,113.59,142.4,NVMe,3,7.19
1967,batch_3,WEB,wrk_low,1,4,16,39.55,1.58,12.85,0.803,107.84,176.65,284.49,NVMe,3,6.35
1968,batch_3,WEB,wrk_low,1,4,32,37.88,1.52,19.53,0.61,62.3,136.95,199.25,HDD,1,9.72
1969,batch_3,WEB,wrk_low,1,4,32,40.1,1.6,25.7,0.803,212.48,83.68,296.16,NVMe,3,7.15
1970,batch_3,WEB,wrk_low,1,4,32,45.2,1.81,22.28,0.696,144.01,144.93,288.94,HDD,1,10.5
1971,batch_3,WEB,wrk_low,1,4,32,40.99,1.64,19.19,0.6,128.77,139.32,268.09,NVMe,3,6.01
1972,batch_3,WEB,wrk_low,1,4,32,35.82,1.43,20.82,0.651,30.52,77.77,108.29,SSD,2,7.92
1973,batch_3,WEB,wrk_low,1,4,32,42.45,1.7,17.89,0.559,113.65,13.18,126.83,HDD,1,11.33
1974,batch_3,WEB,wrk_low,1,4,64,38.52,1.54,49.03,0.766,166.02,26.52,192.54,SSD,2,7.8
1975,batch_3,WEB,wrk_low,1,4,64,35.07,1.4,37.11,0.58,34.66,58.93,93.59,HDD,1,9.77
1976,batch_3,WEB,wrk_low,1,4,64,37.3,1.49,44.04,0.688,144.54,90.85,235.39,NVMe,3,6.19
1977,batch_3,WEB,wrk_low,1,4,64,33.26,1.33,37.52,0.586,99.66,85.55,185.21,NVMe,3,6.26
1978,batch_3,WEB,wrk_low,1,4,64,39.55,1.58,33.15,0.518,109.71,78.5,188.21,SSD,2,8.46
1979,batch_3,WEB,wrk_low,1,4,64,41.6,1.66,53.57,0.837,165.22,105.43,270.65,NVMe,3,6.16
1980,batch_3,WEB,wrk_low,1,8,4,39.84,3.19,2.29,0.573,192.7,86.75,279.45,SSD,2,9.09
1981,batch_3,WEB,wrk_low,1,8,4,34.67,2.77,2.8,0.7,58.35,69.78,128.13,SSD,2,8.74
1982,batch_3,WEB,wrk_low,1,8,4,41.22,3.3,2.25,0.562,191.13,178.25,369.38,SSD,2,7.41
1983,batch_3,WEB,wrk_low,1,8,4,43.59,3.49,2.01,0.502,159.64,154.44,314.08,SSD,2,8.76
1984,batch_3,WEB,wrk_low,1,8,4,36.16,2.89,2.26,0.565,218.93,140.37,359.3,HDD,1,10.11
1985,batch_3,WEB,wrk_low,1,8,4,43.27,3.46,2.68,0.67,100.97,47.02,147.99,NVMe,3,6.96
1986,batch_3,WEB,wrk_low,1,8,8,39.14,3.13,5.73,0.716,177.97,117.63,295.6,NVMe,3,5.67
1987,batch_3,WEB,wrk_low,1,8,8,36.42,2.91,5.31,0.664,110.2,156.04,266.24,NVMe,3,6.48
1988,batch_3,WEB,wrk_low,1,8,8,42.8,3.42,4.1,0.512,220.87,78.01,298.88,SSD,2,7.1
1989,batch_3,WEB,wrk_low,1,8,8,39.57,3.17,4.67,0.584,126.72,39.29,166.01,HDD,1,8.49
1990,batch_3,WEB,wrk_low,1,8,8,43.91,3.51,4.91,0.614,166.38,115.21,281.59,HDD,1,8.33
1991,batch_3,WEB,wrk_low,1,8,8,40.91,3.27,5.21,0.651,38.52,107.0,145.52,HDD,1,9.62
1992,batch_3,WEB,wrk_low,1,8,16,35.78,2.86,10.84,0.677,128.54,25.46,154.0,SSD,2,6.56
1993,batch_3,WEB,wrk_low,1,8,16,33.26,2.66,11.05,0.691,201.67,76.19,277.86,SSD,2,6.07
1994,batch_3,WEB,wrk_low,1,8,16,34.37,2.75,9.56,0.598,221.17,39.79,260.96,NVMe,3,5.52
1995,batch_3,WEB,wrk_low,1,8,16,41.48,3.32,9.27,0.579,87.39,162.06,249.45,NVMe,3,4.54
1996,batch_3,WEB,wrk_low,1,8,16,40.51,3.24,10.04,0.627,75.63,40.07,115.7,HDD,1,7.34
1997,batch_3,WEB,wrk_low,1,8,16,37.99,3.04,7.91,0.494,158.92,66.31,225.23,SSD,2,5.97
1998,batch_3,WEB,wrk_low,1,8,32,34.47,2.76,23.98,0.749,176.87,79.08,255.95,HDD,1,7.54
1999,batch_3,WEB,wrk_low,1,8,32,42.64,3.41,25.44,0.795,36.18,80.91,117.09,NVMe,3,5.37
2000,batch_3,WEB,wrk_low,1,8,32,40.3,3.22,22.17,0.693,247.52,131.51,379.03,SSD,2,6.28
2001,batch_3,WEB,wrk_low,1,8,32,37.59,3.01,23.69,0.74,87.38,77.73,165.11,SSD,2,5.56
2002,batch_3,WEB,wrk_low,1,8,32,39.6,3.17,20.95,0.655,169.41,82.86,252.27,NVMe,3,4.86
2003,batch_3,WEB,wrk_low,1,8,32,34.54,2.76,25.24,0.789,194.33,108.57,302.9,HDD,1,7.01
2004,batch_3,WEB,wrk_low,1,8,64,40.28,3.22,32.43,0.507,75.91,92.04,167.95,HDD,1,7.42
2005,batch_3,WEB,wrk_low,1,8,64,33.73,2.7,45.24,0.707,37.04,162.86,199.9,SSD,2,5.51
2006,batch_3,WEB,wrk_low,1,8,64,36.38,2.91,46.44,0.726,96.05,86.56,182.61,SSD,2,5.91
2007,batch_3,WEB,wrk_low,1,8,64,38.28,3.06,44.02,0.688,195.1,35.16,230.26,SSD,2,5.2
2008,batch_3,WEB,wrk_low,1,8,64,39.01,3.12,47.07,0.735,90.53,131.69,222.22,SSD,2,6.74
2009,batch_3,WEB,wrk_low,1,8,64,38.81,3.1,40.97,0.64,121.17,60.13,181.3,NVMe,3,4.94
2010,batch_3,WEB,wrk_low,1,16,4,38.73,6.2,3.17,0.792,79.18,48.75,127.93,NVMe,3,5.31
2011,batch_3,WEB,wrk_low,1,16,4,39.77,6.36,2.04,0.51,22.78,71.91,94.69,HDD,1,7.87
2012,batch_3,WEB,wrk_low,1,16,4,36.66,5.87,2.79,0.698,59.19,68.52,127.71,NVMe,3,5.21
2013,batch_3,WEB,wrk_low,1,16,4,39.0,6.24,2.6,0.65,140.37,74.26,214.63,HDD,1,6.25
2014,batch_3,WEB,wrk_low,1,16,4,37.75,6.04,2.57,0.642,107.37,123.69,231.06,SSD,2,5.86
2015,batch_3,WEB,wrk_low,1,16,4,37.03,5.92,2.29,0.573,71.59,57.31,128.9,HDD,1,7.22
2016,batch_3,WEB,wrk_low,1,16,8,35.87,5.74,5.07,0.634,229.92,164.07,393.99,NVMe,3,4.6
2017,batch_3,WEB,wrk_low,1,16,8,40.48,6.48,6.11,0.764,140.55,48.82,189.37,NVMe,3,4.05
2018,batch_3,WEB,wrk_low,1,16,8,39.71,6.35,6.65,0.831,136.71,56.15,192.86,HDD,1,6.9
2019,batch_3,WEB,wrk_low,1,16,8,40.74,6.52,5.32,0.665,38.27,145.65,183.92,NVMe,3,4.55
2020,batch_3,WEB,wrk_low,1,16,8,35.17,5.63,5.97,0.746,178.63,120.64,299.27,SSD,2,5.22
2021,batch_3,WEB,wrk_low,1,16,8,35.7,5.71,5.9,0.738,60.81,176.49,237.3,HDD,1,6.84
2022,batch_3,WEB,wrk_low,1,16,16,34.23,5.48,12.52,0.782,34.64,163.53,198.17,SSD,2,4.66
2023,batch_3,WEB,wrk_low,1,16,16,34.97,5.6,8.53,0.533,76.11,139.49,215.6,NVMe,3,3.89
2024,batch_3,WEB,wrk_low,1,16,16,40.01,6.4,9.24,0.578,165.8,43.39,209.19,SSD,2,4.4
2025,batch_3,WEB,wrk_low,1,16,16,37.53,6.0,10.25,0.641,42.97,110.19,153.16,HDD,1,6.23
2026,batch_3,WEB,wrk_low,1,16,16,37.6,6.02,12.71,0.794,45.65,160.71,206.36,NVMe,3,3.57
2027,batch_3,WEB,wrk_low,1,16,16,33.93,5.43,12.36,0.772,161.32,87.56,248.88,NVMe,3,3.96
2028,batch_3,WEB,wrk_low,1,16,32,35.62,5.7,22.48,0.703,95.59,92.16,187.75,HDD,1,5.82
2029,batch_3,WEB,wrk_low,1,16,32,41.96,6.71,18.24,0.57,219.47,52.33,271.8,SSD,2,4.9
2030,batch_3,WEB,wrk_low,1,16,32,38.46,6.15,15.83,0.495,194.02,40.97,234.99,SSD,2,4.41
2031,batch_3,WEB,wrk_low,1,16,32,35.89,5.74,26.87,0.84,128.22,37.73,165.95,HDD,1,5.39
2032,batch_3,WEB,wrk_low,1,16,32,33.88,5.42,25.43,0.795,98.76,126.78,225.54,HDD,1,5.86
2033,batch_3,WEB,wrk_low,1,16,32,34.54,5.53,15.79,0.493,73.31,62.22,135.53,HDD,1,5.21
2034,batch_3,WEB,wrk_low,1,16,64,33.23,5.32,36.48,0.57,160.19,107.07,267.26,SSD,2,4.41
2035,batch_3,WEB,wrk_low,1,16,64,36.38,5.82,33.71,0.527,111.14,39.2,150.34,HDD,1,6.28
2036,batch_3,WEB,wrk_low,1,16,64,42.39,6.78,53.92,0.843,170.3,144.09,314.39,HDD,1,5.64
2037,batch_3,WEB,wrk_low,1,16,64,34.52,5.52,52.68,0.823,128.56,155.56,284.12,NVMe,3,3.65
2038,batch_3,WEB,wrk_low,1,16,64,39.46,6.31,50.03,0.782,92.53,62.36,154.89,SSD,2,4.39
2039,batch_3,WEB,wrk_low,1,16,64,35.89,5.74,39.48,0.617,195.31,78.69,274.0,NVMe,3,3.91
2040,batch_3,WEB,wrk_high,2,2,4,55.0,1.1,3.03,0.757,24.48,129.74,154.22,SSD,2,30.5
2041,batch_3,WEB,wrk_high,2,2,4,59.76,1.2,2.21,0.552,211.49,14.03,225.52,HDD,1,46.28
2042,batch_3,WEB,wrk_high,2,2,4,52.38,1.05,2.12,0.53,69.45,95.5,164.95,SSD,2,33.56
2043,batch_3,WEB,wrk_high,2,2,4,46.59,0.93,2.19,0.547,94.86,91.55,186.41,SSD,2,31.05
2044,batch_3,WEB,wrk_high,2,2,4,51.04,1.02,3.05,0.762,109.71,173.15,282.86,NVMe,3,23.14
2045,batch_3,WEB,wrk_high,2,2,4,47.1,0.94,2.25,0.562,159.54,73.75,233.29,NVMe,3,24.46
2046,batch_3,WEB,wrk_high,2,2,8,54.48,1.09,5.0,0.625,85.37,90.21,175.58,HDD,1,38.21
2047,batch_3,WEB,wrk_high,2,2,8,42.58,0.85,6.73,0.841,188.46,150.13,338.59,NVMe,3,23.68
2048,batch_3,WEB,wrk_high,2,2,8,52.24,1.04,5.0,0.625,95.4,102.92,198.32,HDD,1,33.25
2049,batch_3,WEB,wrk_high,2,2,8,43.62,0.87,5.3,0.662,87.03,13.71,100.74,NVMe,3,22.03
2050,batch_3,WEB,wrk_high,2,2,8,56.76,1.14,6.66,0.833,103.08,141.36,244.44,HDD,1,38.73
2051,batch_3,WEB,wrk_high,2,2,8,49.52,0.99,4.19,0.524,127.72,88.34,216.06,NVMe,3,21.34
2052,batch_3,WEB,wrk_high,2,2,16,45.71,0.91,11.06,0.691,234.52,33.85,268.37,SSD,2,26.23
2053,batch_3,WEB,wrk_high,2,2,16,46.04,0.92,9.74,0.609,131.86,18.17,150.03,NVMe,3,23.86
2054,batch_3,WEB,wrk_high,2,2,16,45.86,0.92,10.82,0.676,249.0,173.16,422.16,NVMe,3,24.26
2055,batch_3,WEB,wrk_high,2,2,16,51.26,1.03,10.35,0.647,152.21,117.84,270.05,SSD,2,26.72
2056,batch_3,WEB,wrk_high,2,2,16,46.0,0.92,7.92,0.495,56.39,97.3,153.69,NVMe,3,20.83
2057,batch_3,WEB,wrk_high,2,2,16,51.73,1.03,10.2,0.637,169.54,42.45,211.99,HDD,1,31.98
2058,batch_3,WEB,wrk_high,2,2,32,47.9,0.96,20.18,0.631,222.52,135.62,358.14,HDD,1,30.27
2059,batch_3,WEB,wrk_high,2,2,32,42.24,0.84,16.73,0.523,152.3,87.19,239.49,NVMe,3,17.88
2060,batch_3,WEB,wrk_high,2,2,32,48.44,0.97,19.54,0.611,87.58,116.03,203.61,NVMe,3,19.09
2061,batch_3,WEB,wrk_high,2,2,32,39.98,0.8,17.28,0.54,118.24,54.01,172.25,SSD,2,19.58
2062,batch_3,WEB,wrk_high,2,2,32,48.79,0.98,22.77,0.712,66.08,149.66,215.74,HDD,1,26.93
2063,batch_3,WEB,wrk_high,2,2,32,50.02,1.0,23.55,0.736,152.68,42.1,194.78,SSD,2,22.17
2064,batch_3,WEB,wrk_high,2,2,64,45.46,0.91,44.21,0.691,214.28,142.51,356.79,HDD,1,30.39
2065,batch_3,WEB,wrk_high,2,2,64,43.55,0.87,30.57,0.478,220.23,167.84,388.07,NVMe,3,20.13
2066,batch_3,WEB,wrk_high,2,2,64,44.04,0.88,35.74,0.558,235.35,46.93,282.28,NVMe,3,19.6
2067,batch_3,WEB,wrk_high,2,2,64,42.75,0.85,51.27,0.801,237.21,30.93,268.14,SSD,2,24.95
2068,batch_3,WEB,wrk_high,2,2,64,51.98,1.04,34.14,0.533,31.32,84.55,115.87,SSD,2,26.88
2069,batch_3,WEB,wrk_high,2,2,64,47.41,0.95,38.54,0.602,207.33,25.78,233.11,HDD,1,30.7
2070,batch_3,WEB,wrk_high,2,4,4,48.19,1.93,2.06,0.515,68.22,169.92,238.14,HDD,1,26.06
2071,batch_3,WEB,wrk_high,2,4,4,45.24,1.81,3.0,0.75,92.88,42.47,135.35,NVMe,3,18.38
2072,batch_3,WEB,wrk_high,2,4,4,47.19,1.89,1.98,0.495,125.1,11.23,136.33,HDD,1,29.28
2073,batch_3,WEB,wrk_high,2,4,4,44.57,1.78,3.17,0.792,101.58,170.77,272.35,SSD,2,21.13
2074,batch_3,WEB,wrk_high,2,4,4,45.57,1.82,3.4,0.85,39.42,119.41,158.83,HDD,1,25.13
2075,batch_3,WEB,wrk_high,2,4,4,50.65,2.03,1.83,0.458,241.77,134.04,375.81,SSD,2,23.78
2076,batch_3,WEB,wrk_high,2,4,8,42.7,1.71,3.63,0.454,139.28,33.84,173.12,SSD,2,21.85
2077,batch_3,WEB,wrk_high,2,4,8,47.66,1.91,3.8,0.475,204.55,157.28,361.83,SSD,2,20.07
2078,batch_3,WEB,wrk_high,2,4,8,45.93,1.84,4.94,0.618,60.17,98.16,158.33,NVMe,3,15.4
2079,batch_3,WEB,wrk_high,2,4,8,50.87,2.03,6.19,0.774,61.77,159.44,221.21,HDD,1,26.9
2080,batch_3,WEB,wrk_high,2,4,8,44.39,1.78,4.89,0.611,105.83,153.04,258.87,HDD,1,24.7
2081,batch_3,WEB,wrk_high,2,4,8,40.99,1.64,6.11,0.764,96.26,161.1,257.36,NVMe,3,15.55
2082,batch_3,WEB,wrk_high,2,4,16,44.8,1.79,10.65,0.666,195.38,132.83,328.21,HDD,1,21.45
2083,batch_3,WEB,wrk_high,2,4,16,41.93,1.68,7.3,0.456,226.35,25.66,252.01,HDD,1,20.69
2084,batch_3,WEB,wrk_high,2,4,16,51.25,2.05,12.68,0.792,143.45,32.85,176.3,HDD,1,22.83
2085,batch_3,WEB,wrk_high,2,4,16,45.37,1.81,7.2,0.45,129.54,162.92,292.46,NVMe,3,14.55
2086,batch_3,WEB,wrk_high,2,4,16,42.71,1.71,11.13,0.696,184.75,91.22,275.97,SSD,2,18.11
2087,batch_3,WEB,wrk_high,2,4,16,45.74,1.83,10.86,0.679,48.94,97.5,146.44,NVMe,3,14.86
2088,batch_3,WEB,wrk_high,2,4,32,41.24,1.65,19.57,0.612,223.99,27.89,251.88,HDD,1,20.59
2089,batch_3,WEB,wrk_high,2,4,32,43.05,1.72,23.74,0.742,89.25,130.78,220.03,HDD,1,21.09
2090,batch_3,WEB,wrk_high,2,4,32,43.49,1.74,25.71,0.803,194.78,32.39,227.17,SSD,2,15.44
2091,batch_3,WEB,wrk_high,2,4,32,41.21,1.65,16.26,0.508,189.37,154.63,344.0,SSD,2,14.92
2092,batch_3,WEB,wrk_high,2,4,32,37.45,1.5,16.93,0.529,61.9,34.3,96.2,NVMe,3,13.93
2093,batch_3,WEB,wrk_high,2,4,32,48.21,1.93,17.44,0.545,111.26,11.99,123.25,HDD,1,19.71
2094,batch_3,WEB,wrk_high,2,4,64,43.83,1.75,49.71,0.777,152.76,86.86,239.62,SSD,2,15.08
2095,batch_3,WEB,wrk_high,2,4,64,44.85,1.79,35.53,0.555,121.17,136.64,257.81,HDD,1,20.63
2096,batch_3,WEB,wrk_high,2,4,64,40.08,1.6,51.65,0.807,78.72,147.19,225.91,NVMe,3,13.42
2097,batch_3,WEB,wrk_high,2,4,64,44.51,1.78,40.48,0.632,42.2,155.56,197.76,SSD,2,13.57
2098,batch_3,WEB,wrk_high,2,4,64,40.79,1.63,29.45,0.46,144.96,26.08,171.04,NVMe,3,13.05
2099,batch_3,WEB,wrk_high,2,4,64,47.34,1.89,31.88,0.498,183.92,31.47,215.39,SSD,2,18.07
2100,batch_3,WEB,wrk_high,2,8,4,47.88,3.83,1.93,0.482,219.4,95.8,315.2,SSD,2,16.08
2101,batch_3,WEB,wrk_high,2,8,4,47.04,3.76,3.22,0.805,137.51,34.09,171.6,SSD,2,17.68
2102,batch_3,WEB,wrk_high,2,8,4,44.11,3.53,2.37,0.593,158.22,35.8,194.02,NVMe,3,13.55
2103,batch_3,WEB,wrk_high,2,8,4,42.1,3.37,3.08,0.77,103.41,49.17,152.58,NVMe,3,13.69
2104,batch_3,WEB,wrk_high,2,8,4,43.7,3.5,2.82,0.705,217.56,48.46,266.02,NVMe,3,13.79
2105,batch_3,WEB,wrk_high,2,8,4,38.52,3.08,3.31,0.828,160.22,155.91,316.13,NVMe,3,14.0
2106,batch_3,WEB,wrk_high,2,8,8,42.33,3.39,4.85,0.606,140.0,81.61,221.61,SSD,2,16.65
2107,batch_3,WEB,wrk_high,2,8,8,42.16,3.37,4.04,0.505,235.77,10.06,245.83,SSD,2,14.95
2108,batch_3,WEB,wrk_high,2,8,8,38.98,3.12,5.95,0.744,156.62,21.36,177.98,SSD,2,13.78
2109,batch_3,WEB,wrk_high,2,8,8,37.77,3.02,5.14,0.642,56.86,175.26,232.12,SSD,2,12.74
2110,batch_3,WEB,wrk_high,2,8,8,42.91,3.43,5.49,0.686,77.17,69.57,146.74,HDD,1,17.44
2111,batch_3,WEB,wrk_high,2,8,8,48.88,3.91,4.48,0.56,225.31,30.99,256.3,HDD,1,18.49
2112,batch_3,WEB,wrk_high,2,8,16,36.67,2.93,8.11,0.507,83.36,65.67,149.03,NVMe,3,9.23
2113,batch_3,WEB,wrk_high,2,8,16,35.97,2.88,9.19,0.574,43.6,116.85,160.45,NVMe,3,9.59
2114,batch_3,WEB,wrk_high,2,8,16,44.47,3.56,10.66,0.666,160.31,36.13,196.44,SSD,2,12.49
2115,batch_3,WEB,wrk_high,2,8,16,38.86,3.11,8.94,0.559,247.23,74.86,322.09,NVMe,3,10.89
2116,batch_3,WEB,wrk_high,2,8,16,42.41,3.39,12.81,0.801,179.03,145.06,324.09,SSD,2,13.13
2117,batch_3,WEB,wrk_high,2,8,16,38.76,3.1,7.86,0.491,249.45,112.56,362.01,SSD,2,13.02
2118,batch_3,WEB,wrk_high,2,8,32,43.49,3.48,20.73,0.648,181.37,83.52,264.89,NVMe,3,9.99
2119,batch_3,WEB,wrk_high,2,8,32,43.6,3.49,25.47,0.796,84.45,133.09,217.54,HDD,1,14.43
2120,batch_3,WEB,wrk_high,2,8,32,39.67,3.17,22.94,0.717,77.79,70.63,148.42,SSD,2,12.77
2121,batch_3,WEB,wrk_high,2,8,32,38.1,3.05,24.72,0.772,75.83,94.15,169.98,HDD,1,14.17
